PC1,PC2,PC3,PC4,PC5,PC6,PC7
-1.1592622895260618,-0.9868803181268015,-0.614586186684783,0.3179068233039464,0.956185678587828,0.006033465522110902,-0.04568061854999401
-1.7608912404952337,-1.1534191355566326,-0.036437961667445444,0.40959761600680483,0.1259483299354357,0.2027533311005221,-0.07188939374985655
-1.2384933816044161,-1.216365514117465,0.5099828005673461,-0.6976427401661678,0.4963317722685976,-0.017890161482175013,-0.15022550531342266
-2.7722248353440215,-0.8941684882917077,-0.8309168538984015,0.39867121336399586,0.37985392452299466,0.19806673240782377,-0.1524225172755082
-2.4975079664492847,-0.6895786153553596,-0.8122881421836581,0.36420166645732893,0.8790990698187554,0.09308552271596938,-0.4947215571707635
-2.905976950989232,-0.046184092093902986,-0.8595234032453112,-0.5724359630494429,0.2947399134587438,0.17396020446890176,-0.02742855504663374
-1.013767140230275,-0.15606334182192666,-1.0075349840351977,0.6078448863633994,0.3393570758019512,0.16479694962452465,0.3855436594801717
-2.5464765412470327,-1.5230823132152134,-1.0946772679207766,0.45741996078088587,0.9478935781595719,0.339271032010025,-0.4298018848677991
-2.2515789029758153,-1.4240512498007467,-1.5223512757935438,0.3755410946147431,0.992256931781326,0.016288224958193397,-0.15995572017023157
-2.4821339967321467,-0.20707438541291381,-0.22538429683962619,0.10051984588249807,0.23160926507408555,0.4281544421170965,0.030854076456818123
-1.016351915690179,1.6779471072964562,0.9387351818949281,0.8235269245446623,0.46682921585479353,0.6504072215286277,0.1010326291532866
-2.0680946849644317,0.21997477206035843,-0.5706951665264055,0.22191346569259196,0.10557322827938215,0.16453913541014997,0.11083361205091771
-2.3661478548785357,-0.03893198413106132,-0.728604308234224,-0.3549133958640937,0.29179945248020517,0.2833549784848543,-0.128364660400996
-2.159261840963695,-0.9412722011445551,-0.6416886459919443,-0.35732464949976245,0.5600388023498416,0.13877075136024852,-0.2189464798737793
-1.4600446693093023,0.10891858600048052,-0.6594339464941168,0.4015593504653327,0.662047232007449,0.022614022976915636,0.16203836217167567
0.16339924731259206,0.3075365883226598,-0.6146817613173201,0.924277846872051,0.35195333455597005,-0.3124700666192915,0.11651987679528997
-2.5705895480068324,-0.7406827331434874,-1.324056954375824,0.08302211340019729,-0.2825624927865871,0.025424943612090797,0.5334604934057252
-1.6836985117974423,-0.6461620647089177,-1.0797991549610728,0.9821848920071683,0.31576705329886684,0.036998700218918525,0.4825906889971389
-2.850314282847236,0.6238211184460639,-0.48213382135879546,-1.263930047627135,-0.7694875700318723,0.14994396540924204,0.04701083178364242
-3.1715514836601453,-0.33758591386026027,-1.0991723879902529,-1.095125614997929,0.04145151999016227,0.22246554052060205,-0.3125821849273363
-1.9742644491368988,-0.036803208470755605,-0.9477514740334949,-0.27051238905400793,0.7404657606335303,0.39713731477275216,-0.15369550621706488
-0.0969679154870468,-0.8492832841368623,-0.8086000293805112,1.2929197378085662,0.01814118663517084,-0.49506199493844366,-0.09201105202329066
0.1604559722894642,-0.613664283764285,-0.07931375135431297,0.968091012091489,-0.3823142158614528,0.06335849911466726,-0.20490970687588766
-0.7439159529033325,-0.15621752811102832,0.16090019852265233,-0.2147592185296291,0.8312741570571996,-0.15185739061345413,-0.0877122981260074
-1.3842164770310863,-0.5634580982891185,-0.2896475936866273,0.03395514675884389,0.30587640788224535,-0.16019800119025218,-0.24045890965150385
-1.6291204954632692,-1.3339421677789662,-0.0383950006409118,-0.5690011207687863,0.2053329987745385,-0.07132567851333829,-0.14130397828414262
-1.8834964315612697,-0.9594568855505747,-0.767928268118054,0.46365424168435654,0.4256061628245605,0.26435019362760265,0.1346938904966392
-1.8078463508228146,0.2731767987295537,-0.2581305752715139,0.806730074899309,0.10553340987142999,-0.14595130478648083,0.02241298877885902
-2.375020251703577,0.4352014715701951,-0.26326063133275607,0.2533089161423462,-0.12191977793024274,0.11621140460437239,-0.00040952713081836853
-0.5954996773127081,-0.6560395870305437,-0.7116002809904031,1.383751276950409,0.19525873782034614,-0.44845220795218277,-0.14477101546996887
-2.394650740177997,0.33042479969948657,-0.1743505024847592,0.4115115516076008,-0.032514018191806465,0.47356249314027565,-0.18105757992416943
